adjmatrix_key,resp_status,age,religion,caste,speakother,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
776,1,43,1,3,1,0,0,1,0,0,0,6,1,1,1,1,1,2,0,1
793,3,25,1,2,1,0,0,1,0,0,0,10,1,1,1,1,3,2,0,1
797,1,75,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
799,3,35,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
815,3,25,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
831,1,55,1,4,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
854,1,48,1,3,1,0,0,1,0,0,0,4,1,1,2,2,1,2,1,1
857,3,18,1,3,1,0,0,1,0,0,0,10,1,2,2,3,1,2,0,0
868,1,50,1,3,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
872,3,43,1,3,1,0,0,1,0,0,0,4,1,1,1,1,1,2,0,1
877,3,35,1,3,1,0,0,1,1,0,0,5,1,1,2,1,1,2,0,1
881,3,33,1,3,1,0,1,1,1,0,0,2,1,1,1,2,1,2,0,1
885,3,32,1,3,1,0,0,1,1,0,0,11,1,1,2,1,1,2,0,1
895,1,52,1,3,1,0,0,1,1,0,1,10,1,1,2,1,1,2,0,1
897,3,19,1,3,1,0,0,1,0,0,1,13,1,2,2,3,1,2,0,0
913,1,45,2,3,1,1,0,1,1,0,0,16,1,2,2,1,1,7,0,1
918,3,23,2,3,1,1,0,1,1,0,0,5,1,1,2,3,3,7,0,1
929,1,35,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
957,1,40,1,2,1,1,0,0,0,0,0,2,1,1,2,1,1,6,0,1
968,1,42,1,3,1,0,1,1,1,0,0,5,1,1,2,1,1,2,0,1
973,1,34,1,3,1,0,1,1,0,1,0,10,1,1,1,1,1,2,0,1
975,1,31,1,3,1,0,0,1,1,0,0,9,1,1,2,1,1,2,0,1
997,1,45,1,3,1,0,1,1,1,0,1,14,1,1,1,1,1,2,0,1
1008,1,45,1,3,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
1017,1,45,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
1042,1,45,1,3,1,0,1,1,1,0,0,7,1,1,1,1,1,2,0,1
1044,3,20,1,3,1,0,0,1,0,0,0,10,1,2,2,3,1,2,0,0
1046,3,18,1,3,2,0,0,0,0,0,0,10,1,1,2,3,1,2,0,0
1050,3,32,1,2,1,1,0,0,1,0,0,7,1,2,2,1,1,6,0,1
1055,1,32,1,1,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
1056,2,23,1,1,1,0,0,1,0,0,0,10,1,2,1,1,1,2,1,0
1060,3,55,1,1,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
1079,1,42,1,1,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
1096,1,38,1,1,1,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
1099,3,28,1,1,1,0,1,1,1,0,0,9,1,1,2,1,1,2,0,1
1113,3,30,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
1117,3,18,1,1,1,0,0,1,0,0,0,12,1,2,2,1,1,2,0,0
1132,1,32,1,1,1,0,0,1,0,0,0,13,1,1,2,1,1,2,0,1
1136,3,26,1,1,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
1154,1,45,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
1159,1,35,1,1,1,1,0,1,0,0,0,8,1,1,2,1,1,5,0,1
1164,1,27,1,1,1,0,1,1,0,0,0,11,1,1,2,3,1,2,1,1
1169,1,35,1,1,1,0,1,1,0,0,0,4,1,1,2,1,1,2,0,1
1174,1,40,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,2,0,1
1199,1,60,1,1,1,1,0,1,0,0,0,16,1,2,2,1,1,5,1,1
1208,1,55,1,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
1243,1,75,1,3,1,0,0,1,1,0,0,8,1,1,2,1,1,2,0,1
1246,3,23,1,3,1,0,0,1,0,0,0,10,1,2,2,1,1,2,0,0
1255,1,45,1,3,1,0,1,1,0,1,0,10,1,1,1,1,3,2,0,1
1276,1,40,1,3,1,0,0,1,0,0,0,4,1,1,1,1,1,2,0,1
1280,3,38,1,3,1,0,0,1,1,0,0,16,1,1,2,1,1,2,0,1
1286,3,26,1,3,2,0,0,0,0,0,0,10,1,2,2,1,1,2,0,0
1289,1,55,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
1292,3,25,1,3,1,0,0,1,0,0,0,8,1,1,1,1,1,2,0,1
6,1,30,1,2,1,1,0,1,0,0,0,16,1,1,2,1,3,4,0,1
16,1,24,1,1,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
17,2,20,1,1,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,0
21,1,32,1,1,1,0,0,1,1,0,0,9,1,1,2,1,1,2,0,1
31,1,27,1,1,1,0,0,1,0,0,0,10,1,1,1,3,1,2,0,1
32,2,25,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,0
36,1,40,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
47,1,60,1,1,1,0,0,1,0,0,0,16,1,1,2,3,1,2,0,1
48,2,55,1,1,1,0,0,1,0,0,0,16,1,1,2,3,1,2,0,0
49,1,32,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
51,3,29,1,1,1,0,0,1,0,0,0,16,1,1,2,3,1,2,0,1
55,1,28,1,1,1,0,0,1,0,0,0,16,1,1,1,3,1,2,0,1
56,2,25,1,1,1,1,0,0,0,0,0,7,1,2,2,1,1,6,0,0
61,2,60,1,2,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
62,3,30,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,6,0,1
66,1,60,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
73,1,60,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
74,2,50,1,3,1,0,0,1,0,0,0,3,1,1,1,1,1,2,0,0
76,3,19,1,3,1,0,0,1,0,0,0,7,1,2,2,3,1,2,0,0
77,3,29,1,3,2,0,0,0,0,0,0,16,1,2,2,3,1,2,0,0
105,1,70,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
109,3,37,1,1,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,0
115,1,30,1,1,1,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
125,1,45,1,3,1,1,0,0,0,0,0,6,1,1,1,1,1,6,0,1
128,1,45,1,1,1,1,0,0,0,0,0,16,1,2,2,1,1,6,0,1
148,1,50,1,3,1,1,0,0,0,0,0,4,1,1,1,1,1,6,0,1
152,1,35,1,3,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
160,1,52,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
162,3,22,1,3,1,0,0,1,0,0,0,10,1,1,2,3,1,2,0,0
168,1,30,1,3,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
173,1,45,1,3,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
175,3,19,1,3,1,0,0,1,0,0,0,12,1,2,2,3,1,2,0,0
178,1,50,1,3,1,0,0,1,0,0,1,10,1,1,2,1,1,2,1,1
187,1,40,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
198,1,53,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,1,1
202,3,19,1,3,1,0,0,1,0,0,0,15,1,2,2,3,1,2,0,0
225,1,26,1,4,1,0,0,1,0,0,0,8,1,1,2,1,1,2,0,1
228,1,60,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,0
229,2,35,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
230,3,27,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
234,1,32,1,3,1,0,0,1,0,0,0,12,1,1,2,1,3,2,1,1
240,3,27,1,3,1,0,0,1,0,0,0,9,1,2,2,1,3,2,0,0
244,1,56,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
249,2,50,1,3,1,0,0,1,0,0,0,16,1,1,2,1,3,2,0,0
260,2,38,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,1,0
262,1,45,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
291,3,50,1,3,1,1,0,0,0,0,0,9,1,2,-999,1,1,6,0,0
298,1,37,1,3,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
302,1,47,1,3,1,0,1,1,1,1,1,14,1,1,1,1,1,2,0,1
317,1,38,1,3,1,0,0,1,0,0,0,13,1,1,1,1,1,2,0,1
322,1,55,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
323,3,30,1,1,1,0,0,1,0,0,0,6,1,1,2,1,1,2,0,0
327,3,36,1,1,1,0,0,1,0,0,0,16,1,2,2,3,3,2,0,0
330,1,28,1,1,1,1,0,0,0,0,0,5,1,1,2,1,1,6,0,1
331,2,24,1,1,1,1,0,0,0,0,0,4,1,1,2,1,1,6,0,0
337,1,42,1,1,1,1,0,0,0,0,0,5,1,1,1,1,1,6,0,1
338,2,38,1,1,1,1,0,0,0,0,0,7,1,1,1,1,1,6,0,0
342,1,31,1,1,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
343,2,22,1,1,2,0,0,0,0,0,0,9,1,2,1,1,1,2,0,0
351,1,60,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
379,3,30,1,3,2,0,0,0,0,0,0,16,1,2,2,3,1,2,0,0
420,1,40,1,4,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
425,1,40,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
430,1,37,1,1,1,0,1,1,0,0,0,10,1,1,2,1,1,2,0,1
440,1,48,1,1,1,0,1,1,0,0,0,3,1,2,1,1,1,2,0,1
443,3,18,1,1,1,0,1,1,0,0,0,10,1,2,2,3,1,2,0,0
444,1,37,1,1,1,1,0,1,0,0,0,16,1,1,2,1,1,5,0,1
457,1,39,1,3,1,0,0,1,0,0,1,14,1,1,1,1,1,2,0,1
467,1,50,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
476,1,27,1,1,1,0,1,1,0,0,0,10,1,1,2,1,1,2,0,1
487,1,65,1,1,1,1,0,1,0,0,0,7,1,1,2,1,1,5,0,1
489,3,35,1,1,1,1,0,1,0,0,0,9,1,1,2,1,1,5,0,1
496,2,30,1,1,1,0,1,1,0,0,0,16,1,1,1,1,1,2,0,0
501,3,35,1,1,1,1,0,1,0,0,0,7,1,1,2,1,1,5,0,1
510,1,60,1,1,1,0,1,1,0,0,0,16,1,2,2,1,1,2,0,1
512,3,30,1,1,1,1,0,0,0,0,0,16,1,2,1,1,1,6,0,0
519,1,32,1,1,1,0,1,1,0,0,0,3,1,1,2,1,3,2,0,1
541,1,30,1,1,1,1,0,1,0,0,0,10,1,1,1,1,1,5,0,1
542,2,22,1,1,1,1,0,1,0,0,0,7,1,2,1,1,1,5,0,0
545,1,45,1,1,1,1,0,1,0,0,0,16,1,1,1,1,1,5,0,1
565,1,29,1,1,1,1,1,0,0,0,0,10,1,1,1,2,1,6,0,1
566,2,25,1,1,1,1,1,0,0,0,0,9,1,2,2,2,1,6,0,0
580,1,38,1,1,1,0,1,1,0,0,0,7,1,1,1,1,1,2,0,1
585,1,60,1,3,1,0,1,1,0,0,0,5,1,2,1,1,1,2,0,1
589,1,55,1,1,1,0,1,1,0,0,0,10,1,1,1,1,1,2,0,1
591,3,18,1,1,1,1,0,1,0,0,0,11,1,2,2,3,1,5,0,0
601,2,30,1,1,1,0,1,1,0,0,0,16,1,1,1,1,1,2,1,0
620,1,60,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
622,3,28,1,3,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
635,1,40,1,1,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
636,2,35,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
639,1,66,1,3,1,0,0,1,0,0,0,3,1,2,1,1,1,2,0,1
642,3,23,1,3,1,0,0,1,0,0,0,9,1,2,2,3,1,2,0,0
12,1,45,1,1,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
18,2,54,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
21,3,20,1,1,1,0,0,1,0,0,0,7,1,1,2,3,1,2,0,0
28,1,40,1,1,1,0,1,0,0,0,0,10,1,1,2,1,1,2,0,1
51,1,70,1,3,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
52,2,45,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
58,1,28,1,1,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
60,1,33,1,1,1,0,0,1,0,0,0,10,1,1,1,2,1,2,0,1
66,1,50,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
71,1,50,1,1,1,0,0,1,0,0,1,12,1,1,1,1,2,2,0,1
74,3,23,1,1,1,0,0,1,0,0,1,15,1,2,2,3,2,2,0,0
94,1,40,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
95,1,50,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
102,1,26,1,1,1,0,0,1,0,0,0,10,1,1,1,3,1,2,0,1
103,3,18,1,1,1,0,0,1,0,0,1,12,1,2,2,3,1,2,0,0
105,1,48,1,1,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
111,1,55,1,1,1,0,0,1,0,0,0,9,1,2,2,1,1,2,1,1
122,1,42,1,1,1,0,0,1,0,0,1,10,1,1,1,1,1,2,0,1
127,1,50,1,3,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
130,1,45,1,3,1,0,0,1,0,0,0,6,1,1,1,1,1,2,0,1
134,1,50,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,1,1
145,1,52,1,3,1,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
156,1,35,1,3,1,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
168,2,20,1,1,1,1,0,0,0,0,0,9,1,1,1,3,1,6,0,0
181,1,25,1,1,1,0,0,1,0,0,0,6,1,1,2,1,3,2,0,1
190,1,75,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
192,3,25,1,3,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
209,1,32,1,3,1,0,0,1,0,0,0,7,1,1,2,3,1,2,0,1
232,1,38,1,3,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
236,1,65,1,4,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
242,1,45,1,4,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
250,2,32,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
253,1,55,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
254,2,42,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
255,3,24,1,3,2,0,0,0,0,0,0,12,1,1,2,3,1,2,0,1
268,1,35,1,3,2,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
291,1,70,1,3,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
293,3,40,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
300,1,55,1,3,1,0,0,1,1,0,1,13,1,2,-888,3,1,2,0,1
302,3,20,1,3,1,0,0,1,0,0,0,13,1,2,2,3,1,2,0,0
304,3,50,1,3,1,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
306,3,20,1,3,1,0,0,1,0,0,0,13,1,2,2,3,1,2,0,0
310,1,60,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
322,1,50,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
326,3,18,1,3,1,0,0,1,0,0,0,13,1,2,2,3,1,2,0,0
327,3,30,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
328,3,20,1,3,1,0,0,1,0,0,0,9,1,2,2,3,3,2,0,0
331,1,32,1,3,1,0,0,1,0,0,0,5,1,2,2,1,3,2,0,1
342,1,58,1,3,1,0,0,1,0,0,0,6,1,2,1,1,1,2,0,1
344,3,26,1,3,1,1,0,0,0,0,0,15,1,1,2,1,1,2,0,0
346,1,50,1,3,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
367,1,50,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
369,3,27,1,3,2,0,0,0,0,0,0,2,1,2,2,1,1,2,0,0
370,3,23,1,3,2,0,0,0,0,0,0,6,1,1,2,1,1,2,0,0
386,1,50,1,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
393,1,40,1,4,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
394,2,33,1,4,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
396,1,28,1,3,1,0,0,1,0,0,0,7,1,2,2,1,1,2,0,1
406,1,45,1,3,1,0,0,1,0,0,0,16,1,1,2,1,2,2,0,1
408,3,18,1,3,2,0,0,0,0,0,0,7,1,1,2,3,2,2,0,0
420,1,25,1,4,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
425,1,40,1,3,1,0,0,1,0,0,0,11,1,1,1,1,1,2,0,1
431,2,45,1,4,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,0
432,1,48,1,3,1,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
433,2,40,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
443,1,60,1,3,1,0,0,1,0,0,0,4,1,2,2,1,1,2,0,1
444,2,50,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
445,3,18,1,3,2,0,0,0,0,0,0,15,1,2,2,3,1,2,0,0
453,1,55,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
455,1,45,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
456,2,40,1,3,2,0,0,0,0,0,0,4,1,2,2,1,1,2,0,0
457,3,20,1,3,1,0,0,1,0,0,0,4,1,2,2,3,1,2,0,0
458,3,18,1,3,1,0,0,1,0,0,0,10,1,2,2,3,1,2,0,0
465,1,55,1,3,1,0,0,1,0,0,0,4,1,2,2,1,1,2,0,1
467,3,26,1,3,1,0,0,1,0,0,0,16,1,1,2,3,3,2,0,0
470,1,80,1,3,1,0,0,1,0,0,0,2,1,2,1,1,1,2,0,1
472,3,47,1,3,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
477,3,35,1,3,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
495,1,68,1,4,1,0,0,1,0,0,0,7,1,2,1,1,1,2,0,1
496,2,60,1,4,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
497,3,40,1,4,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
501,3,35,1,4,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
515,1,36,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
540,1,65,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
554,3,25,1,3,1,0,0,1,0,0,0,9,1,2,2,3,1,2,0,0
575,1,46,1,3,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
580,1,60,1,3,1,0,0,1,0,0,0,10,1,2,2,1,1,2,0,1
582,3,35,1,3,1,0,0,1,0,0,0,13,1,1,1,1,1,2,0,1
601,1,48,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
602,2,45,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
604,1,60,1,1,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
609,1,38,1,3,2,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
643,1,26,1,3,2,0,0,0,0,0,0,7,1,1,1,3,1,2,0,1
648,1,55,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
650,3,18,1,3,2,0,0,0,0,0,0,12,1,2,2,3,1,2,0,0
654,1,24,1,3,2,0,0,0,0,0,0,10,1,1,1,1,3,2,0,1
656,1,25,1,3,1,0,0,1,1,0,0,14,1,1,1,1,3,2,1,1
658,1,55,1,3,1,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
665,1,63,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
666,3,24,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
698,1,27,1,3,1,0,0,1,0,0,0,6,1,2,1,1,1,2,0,1
29,3,30,1,2,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
32,1,55,1,3,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
36,1,48,1,3,1,0,0,1,0,0,0,9,1,2,2,1,1,2,0,0
72,1,50,1,3,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
76,3,21,1,3,1,0,0,0,1,0,0,9,1,2,2,1,1,2,0,0
78,3,18,1,3,2,0,0,0,0,0,0,9,1,2,2,3,1,2,0,0
82,1,65,1,3,2,0,0,0,0,0,0,16,1,2,1,3,1,2,0,1
83,3,42,1,3,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
86,3,35,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
88,3,28,1,3,2,0,0,0,0,0,0,6,1,1,-999,1,1,2,0,0
96,1,42,1,3,1,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
100,3,40,1,3,1,0,1,1,1,0,0,12,1,1,1,1,3,2,0,1
110,2,70,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
111,3,35,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
117,1,48,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
132,1,40,1,3,2,0,0,0,0,0,0,2,1,1,2,1,1,2,0,1
155,1,40,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,0
158,3,18,1,3,2,0,0,0,0,0,0,10,1,1,2,3,1,2,0,0
159,1,42,1,3,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
168,1,42,1,3,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
174,2,30,1,3,2,0,0,0,0,0,0,8,1,1,1,1,1,2,0,0
179,1,50,1,3,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
184,1,35,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
185,2,30,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,0
203,1,58,1,3,1,0,0,1,0,0,0,16,1,1,2,1,3,2,0,1
210,1,60,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
233,1,75,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
234,2,65,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
235,3,35,1,3,1,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
253,3,27,1,3,2,0,0,0,0,0,0,9,1,2,2,1,1,2,0,0
258,1,52,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
260,3,18,1,3,1,0,0,1,0,0,1,11,1,2,2,3,1,2,0,0
272,1,55,1,3,1,0,0,1,0,0,0,16,1,1,2,2,1,2,0,1
274,3,29,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
278,1,40,1,3,2,0,0,0,0,0,0,10,1,1,1,1,3,2,0,1
279,2,35,1,3,2,0,0,0,0,0,0,16,1,2,2,1,3,2,0,0
282,1,60,1,3,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
283,2,50,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
284,3,35,1,3,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
292,3,21,1,3,2,0,0,0,0,0,0,12,1,2,2,3,1,2,0,0
297,1,43,1,3,1,0,0,1,0,0,0,1,1,1,2,1,1,2,0,1
301,1,50,1,3,2,0,0,0,0,0,0,16,1,1,2,2,1,2,0,1
304,3,18,1,3,2,0,0,0,0,0,0,10,1,2,2,3,1,2,0,0
306,1,75,1,3,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,1
308,3,50,1,3,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
313,3,45,1,3,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
314,3,35,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,0
321,1,85,1,3,2,0,0,0,0,0,0,16,1,2,2,1,3,2,0,1
323,3,20,1,3,2,0,0,0,0,0,0,11,1,2,2,3,3,2,0,0
325,3,45,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
326,3,50,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
328,1,43,1,3,2,0,0,0,0,0,0,3,1,2,1,1,1,2,0,1
352,1,60,1,3,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
354,3,33,1,3,1,0,0,1,0,0,0,14,1,1,2,1,1,2,0,1
356,3,28,1,3,2,0,0,0,0,0,0,13,1,1,2,1,3,2,0,1
359,1,40,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
362,1,40,1,3,1,0,0,1,0,0,0,4,1,1,1,1,1,2,0,1
373,1,53,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
376,3,28,1,3,1,0,1,1,1,0,0,10,1,1,2,1,1,2,0,1
379,1,45,1,1,1,0,0,1,0,0,0,5,1,2,2,1,1,2,0,1
405,3,45,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,0
406,1,35,1,3,1,0,0,1,1,0,0,2,1,1,2,1,1,2,0,1
407,2,28,2,3,2,0,0,0,0,0,0,16,1,2,1,1,1,2,1,0
409,3,22,1,3,1,0,0,1,0,0,0,3,1,1,1,1,1,2,1,0
416,1,50,1,3,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
417,2,45,1,3,1,0,0,1,0,0,0,4,1,2,1,1,1,2,1,0
419,3,19,1,3,1,0,0,1,0,0,0,12,1,1,1,3,1,2,1,0
422,1,45,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
452,1,40,1,3,2,0,0,0,0,0,0,4,1,2,2,2,1,2,0,1
456,1,28,1,3,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
461,3,35,1,3,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
477,1,60,1,3,1,0,0,1,0,0,0,3,1,2,2,1,1,2,0,1
480,3,36,1,3,2,0,0,0,0,0,0,16,1,2,1,1,1,2,0,0
487,1,35,1,3,1,0,0,1,0,0,0,9,1,1,2,1,1,2,0,1
509,1,56,1,1,1,1,0,0,0,0,0,16,1,2,1,1,1,6,1,0
514,1,40,1,3,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
518,1,50,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
520,3,20,1,3,2,0,0,0,0,0,0,10,1,1,2,3,1,2,0,0
523,1,50,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
527,3,18,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,0
528,1,35,1,3,1,1,0,0,0,0,0,16,1,2,2,2,3,6,0,0
537,1,45,1,3,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
